"","Country","variable","Education","Code","value"
"1611","DE","2013",3,"D",5.92970464942651
"1612","DE","2013",3,"E",17.6195980954187
"1613","DE","2013",3,"F",14.1528981581147
"1614","DE","2013",3,"G",14.5642288400884
"1615","DE","2013",3,"H",16.3827312945579
"1616","DE","2013",3,"I",28.9970400834238
"1617","DE","2013",3,"J",6.32360386939101
"1618","DE","2013",3,"K",4.00531396910988
"1619","DE","2013",3,"L",8.07032637352415
"1620","DE","2013",3,"M_N",13.1260016001761
"1621","DE","2014",1,"B",21.8106201148749
"1622","DE","2014",1,"C",25.4861992362288
"1623","DE","2014",1,"D",39.9997701220409
"1624","DE","2014",1,"E",17.2925807649619
"1625","DE","2014",1,"F",20.5361357040198
"1626","DE","2014",1,"G",16.0984319011053
"1627","DE","2014",1,"H",12.8986964986376
"1628","DE","2014",1,"I",9.16623450476371
"1629","DE","2014",1,"J",46.7918592404614
"1630","DE","2014",1,"K",31.9819552168733
"1631","DE","2014",1,"L",28.8015115012245
"1632","DE","2014",1,"M_N",35.6661004945636
"1633","DE","2014",2,"B",69.469020833988
"1634","DE","2014",2,"C",61.4405662001675
"1635","DE","2014",2,"D",54.8702276690235
"1636","DE","2014",2,"E",68.2370782766509
"1637","DE","2014",2,"F",65.4824151009519
"1638","DE","2014",2,"G",69.7896513926611
"1639","DE","2014",2,"H",69.6516839788771
"1640","DE","2014",2,"I",62.4332028926613
"1641","DE","2014",2,"J",45.7709235961127
"1642","DE","2014",2,"K",64.1108427322904
"1643","DE","2014",2,"L",63.6189322503724
"1644","DE","2014",2,"M_N",51.4397025108337
"1645","DE","2014",3,"B",8.72035905113709
"1646","DE","2014",3,"C",13.0732345636036
"1647","DE","2014",3,"D",5.13000220893557
"1648","DE","2014",3,"E",14.4703409583872
"1649","DE","2014",3,"F",13.9814491950282
"1650","DE","2014",3,"G",14.1119167062336
"1651","DE","2014",3,"H",17.4496195224853
"1652","DE","2014",3,"I",28.4005626025749
"1653","DE","2014",3,"J",7.43721716342588
"1654","DE","2014",3,"K",3.90720205083622
"1655","DE","2014",3,"L",7.57955624840308
"1656","DE","2014",3,"M_N",12.8941975533962
"1657","DE","2015",1,"B",21.6214915694372
"1658","DE","2015",1,"C",25.9911559260006
"1659","DE","2015",1,"D",41.2115545941208
"1660","DE","2015",1,"E",16.2640473137121
"1661","DE","2015",1,"F",20.4628782395909
"1662","DE","2015",1,"G",16.159968306259
"1663","DE","2015",1,"H",13.2371099072772
"1664","DE","2015",1,"I",8.91937096112335
"1665","DE","2015",1,"J",50.4020425805979
"1666","DE","2015",1,"K",32.2751628707359
"1667","DE","2015",1,"L",29.4113279234839
"1668","DE","2015",1,"M_N",36.3342862576246
"1669","DE","2015",2,"B",66.9177044321239
"1670","DE","2015",2,"C",60.8903569041613
"1671","DE","2015",2,"D",53.6762464205279
"1672","DE","2015",2,"E",67.483868308064
"1673","DE","2015",2,"F",64.7590698572154
"1674","DE","2015",2,"G",69.277706469081
"1675","DE","2015",2,"H",69.671628249131
"1676","DE","2015",2,"I",61.6747646001931
"1677","DE","2015",2,"J",43.668258868463
"1678","DE","2015",2,"K",63.8716621170316
"1679","DE","2015",2,"L",64.340831954058
"1680","DE","2015",2,"M_N",50.3198713064194
"1681","DE","2015",3,"B",11.4608039984389
"1682","DE","2015",3,"C",13.1184871698381
"1683","DE","2015",3,"D",5.11219898535127
"1684","DE","2015",3,"E",16.2520843782239
"1685","DE","2015",3,"F",14.7780519031938
"1686","DE","2015",3,"G",14.5623252246599
"1687","DE","2015",3,"H",17.0912618435918
"1688","DE","2015",3,"I",29.4058644386836
"1689","DE","2015",3,"J",5.92969855093912
"1690","DE","2015",3,"K",3.85317501223257
"1691","DE","2015",3,"L",6.24784012245815
"1692","DE","2015",3,"M_N",13.3458407595754
"1693","DE","2016",1,"B",21.1798044852912
"1694","DE","2016",1,"C",25.0643119215965
"1695","DE","2016",1,"D",39.0823857858777
"1696","DE","2016",1,"E",16.9705167878419
"1697","DE","2016",1,"F",20.7871302496642
"1698","DE","2016",1,"G",16.0332818515599
"1699","DE","2016",1,"H",12.8885904792696
"1700","DE","2016",1,"I",8.8223522529006
"1701","DE","2016",1,"J",47.1943784505129
"1702","DE","2016",1,"K",31.138351932168
"1703","DE","2016",1,"L",29.6673368662596
"1704","DE","2016",1,"M_N",35.483161918819
"1705","DE","2016",2,"B",68.4154957532883
"1706","DE","2016",2,"C",61.3679323345423
"1707","DE","2016",2,"D",55.3632445633411
"1708","DE","2016",2,"E",67.0536478981376
"1709","DE","2016",2,"F",65.0737259536982
"1710","DE","2016",2,"G",69.4009110331535
"1711","DE","2016",2,"H",70.4554123803973
"1712","DE","2016",2,"I",62.3504720628262
"1713","DE","2016",2,"J",46.1955115199089
"1714","DE","2016",2,"K",64.9882894009352
"1715","DE","2016",2,"L",63.1883468478918
"1716","DE","2016",2,"M_N",51.2761924415827
"1717","DE","2016",3,"B",10.4047019034624
"1718","DE","2016",3,"C",13.5677572339773
"1719","DE","2016",3,"D",5.55437062866986
"1720","DE","2016",3,"E",15.9758368507028
"1721","DE","2016",3,"F",14.1391453333199
"1722","DE","2016",3,"G",14.5658068358898
"1723","DE","2016",3,"H",16.655996767804
"1724","DE","2016",3,"I",28.8271758705378
"1725","DE","2016",3,"J",6.61011035554111
"1726","DE","2016",3,"K",3.87335729319602
"1727","DE","2016",3,"L",7.14431563392282
"1728","DE","2016",3,"M_N",13.2406452670693
"1729","DE","2017",1,"B",21.5194622986019
"1730","DE","2017",1,"C",25.3152262419462
"1731","DE","2017",1,"D",39.5455618388951
"1732","DE","2017",1,"E",17.0389063190669
"1733","DE","2017",1,"F",20.7568302983418
"1734","DE","2017",1,"G",16.1871446296573
"1735","DE","2017",1,"H",13.02141668275
"1736","DE","2017",1,"I",8.94142179749906
"1737","DE","2017",1,"J",47.625226341188
"1738","DE","2017",1,"K",31.2885338440537
"1739","DE","2017",1,"L",29.5451843179762
"1740","DE","2017",1,"M_N",35.7066847383976
"1741","DE","2017",2,"B",68.0796572938561
"1742","DE","2017",2,"C",61.2670954316854
"1743","DE","2017",2,"D",55.066530033946
"1744","DE","2017",2,"E",67.1627609059215
"1745","DE","2017",2,"F",65.0444936938584
"1746","DE","2017",2,"G",69.310687482357
"1747","DE","2017",2,"H",70.2206773683429
"1748","DE","2017",2,"I",62.217403575778
"1749","DE","2017",2,"J",45.7950942218304
"1750","DE","2017",2,"K",64.8659527301788
"1751","DE","2017",2,"L",63.2947731763124
"1752","DE","2017",2,"M_N",51.0703857988119
"1753","DE","2017",3,"B",10.4008817928843
"1754","DE","2017",3,"C",13.417677860707
"1755","DE","2017",3,"D",5.38790987338871
"1756","DE","2017",3,"E",15.7983331009746
"1757","DE","2017",3,"F",14.1986745409667
"1758","DE","2017",3,"G",14.5021680742502
"1759","DE","2017",3,"H",16.7579049244523
"1760","DE","2017",3,"I",28.8411734625697
"1761","DE","2017",3,"J",6.57967980951071
"1762","DE","2017",3,"K",3.8455142872408
"1763","DE","2017",3,"L",7.16004217974842
"1764","DE","2017",3,"M_N",13.2229283452034
"1765","DK","2008",1,"B",24.2779215182509
"1766","DK","2008",1,"C",20.2528718639271
"1767","DK","2008",1,"D",38.4180200209868
"1768","DK","2008",1,"E",11.0787737352141
"1769","DK","2008",1,"F",11.7294122148222
"1770","DK","2008",1,"G",11.802422679511
"1771","DK","2008",1,"H",12.0797762545887
"1772","DK","2008",1,"I",7.20191342885519
"1773","DK","2008",1,"J",46.1514582228454
"1774","DK","2008",1,"K",29.7419656242941
"1775","DK","2008",1,"L",23.8253344107248
"1776","DK","2008",1,"M_N",36.8674620985985
"1777","DK","2008",2,"B",51.69201316786
"1778","DK","2008",2,"C",47.0847848528284
"1779","DK","2008",2,"D",50.5882376686312
"1780","DK","2008",2,"E",41.289440169002
"1781","DK","2008",2,"F",58.1513995947614
"1782","DK","2008",2,"G",50.9827956552688
"1783","DK","2008",2,"H",47.2480418847714
"1784","DK","2008",2,"I",38.2416038140061
"1785","DK","2008",2,"J",39.6707040342164
"1786","DK","2008",2,"K",59.9913541811721
"1787","DK","2008",2,"L",47.7438593228385
"1788","DK","2008",2,"M_N",38.6558338999748
"1789","DK","2008",3,"B",24.0300653138891
"1790","DK","2008",3,"C",32.6623432832445
"1791","DK","2008",3,"D",10.993742310382
"1792","DK","2008",3,"E",47.6317860957839
"1793","DK","2008",3,"F",30.1191881904166
"1794","DK","2008",3,"G",37.2147816652202
"1795","DK","2008",3,"H",40.6721818606399
"1796","DK","2008",3,"I",54.5564827571388
"1797","DK","2008",3,"J",14.1778377429383
"1798","DK","2008",3,"K",10.2666801945338
"1799","DK","2008",3,"L",28.4308062664367
"1800","DK","2008",3,"M_N",24.4767032563686
"1801","DK","2009",1,"B",30.0413512290509
"1802","DK","2009",1,"C",22.7802616369563
"1803","DK","2009",1,"D",35.9197810355552
"1804","DK","2009",1,"E",12.5692595663187
"1805","DK","2009",1,"F",11.5371151810824
"1806","DK","2009",1,"G",11.9715955443288
"1807","DK","2009",1,"H",13.1580078215619
"1808","DK","2009",1,"I",8.12044501993376
"1809","DK","2009",1,"J",43.5177543952961
"1810","DK","2009",1,"K",30.2495087068966
"1811","DK","2009",1,"L",28.1466054471077
"1812","DK","2009",1,"M_N",36.4812472835183
"1813","DK","2009",2,"B",48.3221089563954
"1814","DK","2009",2,"C",47.5471317600922
"1815","DK","2009",2,"D",50.4411799478596
"1816","DK","2009",2,"E",46.966455280298
"1817","DK","2009",2,"F",60.0674062125078
"1818","DK","2009",2,"G",51.7131896394482
"1819","DK","2009",2,"H",46.9465765790989
"1820","DK","2009",2,"I",40.2005681096144
"1821","DK","2009",2,"J",41.1901181068997
"1822","DK","2009",2,"K",59.2422133954124
"1823","DK","2009",2,"L",48.0599511448292
"1824","DK","2009",2,"M_N",40.3504978865385
"1825","DK","2009",3,"B",21.6365398145538
"1826","DK","2009",3,"C",29.6726066029514
"1827","DK","2009",3,"D",13.6390390165851
"1828","DK","2009",3,"E",40.4642851533833
"1829","DK","2009",3,"F",28.3954786064099
"1830","DK","2009",3,"G",36.3152148162231
"1831","DK","2009",3,"H",39.8954155993391
"1832","DK","2009",3,"I",51.6789868704518
"1833","DK","2009",3,"J",15.2921274978041
"1834","DK","2009",3,"K",10.508277897691
"1835","DK","2009",3,"L",23.7934434080631
"1836","DK","2009",3,"M_N",23.1682550162077
"1837","DK","2010",1,"B",34.4494883282714
"1838","DK","2010",1,"C",23.0245868773325
"1839","DK","2010",1,"D",44.6783030137195
"1840","DK","2010",1,"E",19.7989593263783
"1841","DK","2010",1,"F",11.0583728230982
"1842","DK","2010",1,"G",11.6405371143953
"1843","DK","2010",1,"H",14.172769333853
"1844","DK","2010",1,"I",7.12103262721702
"1845","DK","2010",1,"J",43.8208160007116
"1846","DK","2010",1,"K",32.5093025291947
"1847","DK","2010",1,"L",24.2631685736214
"1848","DK","2010",1,"M_N",37.7422023564577
"1849","DK","2010",2,"B",37.2823086268899
"1850","DK","2010",2,"C",47.7625435981613
"1851","DK","2010",2,"D",41.5235338756078
"1852","DK","2010",2,"E",47.8677438369273
"1853","DK","2010",2,"F",60.3597635143874
"1854","DK","2010",2,"G",52.9632477457322
"1855","DK","2010",2,"H",49.0888978354019
"1856","DK","2010",2,"I",43.8239422086774
"1857","DK","2010",2,"J",42.4102672922177
"1858","DK","2010",2,"K",58.6156596353851
"1859","DK","2010",2,"L",50.1285357369365
"1860","DK","2010",2,"M_N",42.224407568574
"1861","DK","2010",3,"B",28.2682030448386
"1862","DK","2010",3,"C",29.2128695245061
"1863","DK","2010",3,"D",13.7981631106728
"1864","DK","2010",3,"E",32.3332968366945
"1865","DK","2010",3,"F",28.5818636625143
"1866","DK","2010",3,"G",35.3962151398724
"1867","DK","2010",3,"H",36.7383328307453
"1868","DK","2010",3,"I",49.0550251641055
"1869","DK","2010",3,"J",13.7689167070706
"1870","DK","2010",3,"K",8.87503783542017
"1871","DK","2010",3,"L",25.6082956894421
"1872","DK","2010",3,"M_N",20.0333895161748
"1873","DK","2011",1,"B",22.8015997908806
"1874","DK","2011",1,"C",23.3026015009035
"1875","DK","2011",1,"D",46.8921529863602
"1876","DK","2011",1,"E",18.645112668578
"1877","DK","2011",1,"F",8.76852648393488
"1878","DK","2011",1,"G",11.407980233128
"1879","DK","2011",1,"H",13.9700210862009
"1880","DK","2011",1,"I",7.34056335068118
"1881","DK","2011",1,"J",46.783172688408
"1882","DK","2011",1,"K",38.0136734776613
"1883","DK","2011",1,"L",22.3635866740159
"1884","DK","2011",1,"M_N",38.7861989438534
"1885","DK","2011",2,"B",49.6451877523223
"1886","DK","2011",2,"C",49.2635063073485
"1887","DK","2011",2,"D",43.5956436760925
"1888","DK","2011",2,"E",52.7432285737155
"1889","DK","2011",2,"F",65.5666091946042
"1890","DK","2011",2,"G",53.8137938689416
"1891","DK","2011",2,"H",50.7889210632445
"1892","DK","2011",2,"I",46.0048989717402
"1893","DK","2011",2,"J",39.8989054869566
"1894","DK","2011",2,"K",53.2601216504863
"1895","DK","2011",2,"L",54.4582867884857
"1896","DK","2011",2,"M_N",39.9533040821552
"1897","DK","2011",3,"B",27.553212456797
"1898","DK","2011",3,"C",27.433892191748
"1899","DK","2011",3,"D",9.51220333754734
"1900","DK","2011",3,"E",28.6116587577065
"1901","DK","2011",3,"F",25.6648643214608
"1902","DK","2011",3,"G",34.7782258979305
"1903","DK","2011",3,"H",35.2410578505547
"1904","DK","2011",3,"I",46.6545376775787
"1905","DK","2011",3,"J",13.3179218246354
"1906","DK","2011",3,"K",8.72620487185253
"1907","DK","2011",3,"L",23.1781265374984
"1908","DK","2011",3,"M_N",21.2604964151978
"1909","DK","2012",1,"B",28.3811119193598
"1910","DK","2012",1,"C",24.3427870018162
"1911","DK","2012",1,"D",45.4691673029622
"1912","DK","2012",1,"E",20.2594273683675
"1913","DK","2012",1,"F",10.086096882392
"1914","DK","2012",1,"G",12.5020347213888
"1915","DK","2012",1,"H",14.3939583870915
"1916","DK","2012",1,"I",8.78825031678591
"1917","DK","2012",1,"J",48.2653144968585
"1918","DK","2012",1,"K",40.357066577353
"1919","DK","2012",1,"L",27.7876126657009
"1920","DK","2012",1,"M_N",39.1374131664634
"1921","DK","2012",2,"B",50.3645153693189
"1922","DK","2012",2,"C",50.6770036882818
"1923","DK","2012",2,"D",43.1231592034904
"1924","DK","2012",2,"E",46.7925231267343
"1925","DK","2012",2,"F",65.0890368759244
"1926","DK","2012",2,"G",53.8900627882978
"1927","DK","2012",2,"H",50.7100555111301
"1928","DK","2012",2,"I",48.2929835679105
"1929","DK","2012",2,"J",38.6359619656912
"1930","DK","2012",2,"K",51.5657193198281
"1931","DK","2012",2,"L",50.0365748510198
"1932","DK","2012",2,"M_N",40.9614257514477
"1933","DK","2012",3,"B",21.2543727113214
"1934","DK","2012",3,"C",24.9802093099019
"1935","DK","2012",3,"D",11.4076734935473
"1936","DK","2012",3,"E",32.9480495048982
"1937","DK","2012",3,"F",24.8248662416835
"1938","DK","2012",3,"G",33.6079024903133
"1939","DK","2012",3,"H",34.8959861017783
"1940","DK","2012",3,"I",42.9187661153036
"1941","DK","2012",3,"J",13.0987235374503
"1942","DK","2012",3,"K",8.07721410281895
"1943","DK","2012",3,"L",22.1758124832792
"1944","DK","2012",3,"M_N",19.9011607095599
"1945","DK","2013",1,"B",40.1120541655724
"1946","DK","2013",1,"C",24.2207810453489
"1947","DK","2013",1,"D",43.3260589875694
"1948","DK","2013",1,"E",14.8313596074906
"1949","DK","2013",1,"F",9.78434604418258
"1950","DK","2013",1,"G",13.8902429704109
"1951","DK","2013",1,"H",13.5999353811437
"1952","DK","2013",1,"I",11.1027928261274
"1953","DK","2013",1,"J",49.8201363954822
"1954","DK","2013",1,"K",41.1961935262959
"1955","DK","2013",1,"L",26.1176211720065
"1956","DK","2013",1,"M_N",40.9284917637706
"1957","DK","2013",2,"B",38.5807711222832
"1958","DK","2013",2,"C",52.2676504077137
"1959","DK","2013",2,"D",45.366884969937
"1960","DK","2013",2,"E",47.514036633382
"1961","DK","2013",2,"F",65.3769322153629
"1962","DK","2013",2,"G",52.9966076868754
"1963","DK","2013",2,"H",51.8792147357307
"1964","DK","2013",2,"I",44.8837372974135
"1965","DK","2013",2,"J",38.2591482207989
"1966","DK","2013",2,"K",53.0420900997932
"1967","DK","2013",2,"L",54.5983667090683
"1968","DK","2013",2,"M_N",39.0936266630888
"1969","DK","2013",3,"B",21.3071747121444
"1970","DK","2013",3,"C",23.5115685469374
"1971","DK","2013",3,"D",11.3070560424936
"1972","DK","2013",3,"E",37.6546037591276
"1973","DK","2013",3,"F",24.8387217404545
"1974","DK","2013",3,"G",33.1131493427136
"1975","DK","2013",3,"H",34.5208498831256
"1976","DK","2013",3,"I",44.0134698764591
"1977","DK","2013",3,"J",11.9207153837191
"1978","DK","2013",3,"K",5.76171637391092
"1979","DK","2013",3,"L",19.2840121189252
"1980","DK","2013",3,"M_N",19.9778815731406
"1981","DK","2014",1,"B",47.1441397652154
"1982","DK","2014",1,"C",24.5689715911315
"1983","DK","2014",1,"D",43.496658537907
"1984","DK","2014",1,"E",14.5488335190476
"1985","DK","2014",1,"F",10.2033601155519
"1986","DK","2014",1,"G",14.4539607030673
"1987","DK","2014",1,"H",13.1576442628014
"1988","DK","2014",1,"I",9.96400119306956
"1989","DK","2014",1,"J",49.8188878569269
"1990","DK","2014",1,"K",42.1570864739107
"1991","DK","2014",1,"L",24.3500353313989
"1992","DK","2014",1,"M_N",41.6086085140705
"1993","DK","2014",2,"B",35.5038476404915
"1994","DK","2014",2,"C",51.2486349665615
"1995","DK","2014",2,"D",43.6490167785052
"1996","DK","2014",2,"E",53.545446975254
"1997","DK","2014",2,"F",65.8649671472216
"1998","DK","2014",2,"G",53.3733221082794
"1999","DK","2014",2,"H",52.6227060783862
"2000","DK","2014",2,"I",49.5244958448381
"2001","DK","2014",2,"J",38.8195146077031
"2002","DK","2014",2,"K",52.2512463953712
"2003","DK","2014",2,"L",54.7582602647429
"2004","DK","2014",2,"M_N",38.4874872863293
"2005","DK","2014",3,"B",17.3520125942931
"2006","DK","2014",3,"C",24.182393442307
"2007","DK","2014",3,"D",12.8543246835878
"2008","DK","2014",3,"E",31.9057195056984
"2009","DK","2014",3,"F",23.9316727372265
"2010","DK","2014",3,"G",32.1727171886533
"2011","DK","2014",3,"H",34.2196496588124
"2012","DK","2014",3,"I",40.5115029620924
"2013","DK","2014",3,"J",11.36159753537
"2014","DK","2014",3,"K",5.59166713071816
"2015","DK","2014",3,"L",20.8917044038582
"2016","DK","2014",3,"M_N",19.9039028957486
"2017","DK","2015",1,"B",41.3715422160354
"2018","DK","2015",1,"C",26.4049362093625
"2019","DK","2015",1,"D",37.8250805415965
"2020","DK","2015",1,"E",16.1414813562741
"2021","DK","2015",1,"F",11.2237397131292
"2022","DK","2015",1,"G",15.1497045102588
"2023","DK","2015",1,"H",13.9990111328892
"2024","DK","2015",1,"I",13.660291746322
"2025","DK","2015",1,"J",51.813236122925
"2026","DK","2015",1,"K",42.7859592872481
"2027","DK","2015",1,"L",23.7121087537577
"2028","DK","2015",1,"M_N",41.9981893151999
"2029","DK","2015",2,"B",40.5639822536014
"2030","DK","2015",2,"C",50.645825261498
"2031","DK","2015",2,"D",50.2444365458414
"2032","DK","2015",2,"E",58.7457664525846
"2033","DK","2015",2,"F",65.3601815202485
"2034","DK","2015",2,"G",52.6989606453214
"2035","DK","2015",2,"H",51.5591106994509
"2036","DK","2015",2,"I",48.3421974519213
"2037","DK","2015",2,"J",37.6999884883374
"2038","DK","2015",2,"K",50.8519782924733
"2039","DK","2015",2,"L",51.3158880393592
"2040","DK","2015",2,"M_N",39.1050014644861
"2041","DK","2015",3,"B",18.0644755303633
"2042","DK","2015",3,"C",22.9492385291394
"2043","DK","2015",3,"D",11.9304829125622
"2044","DK","2015",3,"E",25.1127521911413
"2045","DK","2015",3,"F",23.4160787666223
"2046","DK","2015",3,"G",32.1513348444198
"2047","DK","2015",3,"H",34.4418781676599
"2048","DK","2015",3,"I",37.9975108017566
"2049","DK","2015",3,"J",10.4867753887375
"2050","DK","2015",3,"K",6.36206242027873
"2051","DK","2015",3,"L",24.9720032068831
"2052","DK","2015",3,"M_N",18.8968099653721
"2053","DK","2016",1,"B",35.9620902687311
"2054","DK","2016",1,"C",24.5680151507258
"2055","DK","2016",1,"D",43.4018238447607
"2056","DK","2016",1,"E",16.8852429371327
"2057","DK","2016",1,"F",10.0132137653418
"2058","DK","2016",1,"G",13.4807844646275
"2059","DK","2016",1,"H",13.8241140637547
"2060","DK","2016",1,"I",10.1711798459291
"2061","DK","2016",1,"J",49.300149269402
"2062","DK","2016",1,"K",40.9019956365228
"2063","DK","2016",1,"L",24.8661927878857
"2064","DK","2016",1,"M_N",40.4917804524302
"2065","DK","2016",2,"B",42.9316598456353
"2066","DK","2016",2,"C",50.8205248042941
"2067","DK","2016",2,"D",45.1958282850683
"2068","DK","2016",2,"E",51.8682009540498
"2069","DK","2016",2,"F",65.4515466652811
"2070","DK","2016",2,"G",53.3545486629009
"2071","DK","2016",2,"H",51.5120018273592
"2072","DK","2016",2,"I",47.40966334939
"2073","DK","2016",2,"J",38.6627044528723
"2074","DK","2016",2,"K",52.19423212111
"2075","DK","2016",2,"L",53.0334742739797
"2076","DK","2016",2,"M_N",39.5201694220304
"2077","DK","2016",3,"B",21.1062494665384
"2078","DK","2016",3,"C",24.6114607900381
"2079","DK","2016",3,"D",11.4023477770388
"2080","DK","2016",3,"E",31.2465572031215
"2081","DK","2016",3,"F",24.5352402329445
"2082","DK","2016",3,"G",33.1646660342813
"2083","DK","2016",3,"H",34.663884434849
"2084","DK","2016",3,"I",42.4191580154002
"2085","DK","2016",3,"J",12.037146743387
"2086","DK","2016",3,"K",6.90377298742533
"2087","DK","2016",3,"L",22.100331261754
"2088","DK","2016",3,"M_N",19.9880501255393
"2089","DK","2017",1,"B",39.2522115260363
"2090","DK","2017",1,"C",24.8843691311777
"2091","DK","2017",1,"D",42.5292415544391
"2092","DK","2017",1,"E",16.4452757220715
"2093","DK","2017",1,"F",10.324385529384
"2094","DK","2017",1,"G",13.9989858493209
"2095","DK","2017",1,"H",13.7876373250037
"2096","DK","2017",1,"I",10.8788342215121
"2097","DK","2017",1,"J",49.9293934553862
"2098","DK","2017",1,"K",41.6240762919188
"2099","DK","2017",1,"L",25.4918441176414
"2100","DK","2017",1,"M_N",40.9181755036116
"2101","DK","2017",2,"B",41.2532780785114
"2102","DK","2017",2,"C",51.2097794562578
"2103","DK","2017",2,"D",45.5958731472492
"2104","DK","2017",2,"E",51.6494422219694
"2105","DK","2017",2,"F",65.422779507935
"2106","DK","2017",2,"G",53.2397385686636
"2107","DK","2017",2,"H",51.692771166563
"2108","DK","2017",2,"I",47.7608537301421
"2109","DK","2017",2,"J",38.3536532521248
"2110","DK","2017",2,"K",51.9277581945062
"2111","DK","2017",2,"L",52.6772724464536
"2112","DK","2017",2,"M_N",39.411885291338
"2113","DK","2017",3,"B",19.4945089519024
"2114","DK","2017",3,"C",23.9058520644903
"2115","DK","2017",3,"D",11.8748841807246
"2116","DK","2017",3,"E",31.9052814971656
"2117","DK","2017",3,"F",24.2528347531334
"2118","DK","2017",3,"G",32.7612761408091
"2119","DK","2017",3,"H",34.5195914618671
"2120","DK","2017",3,"I",41.3603116758168
"2121","DK","2017",3,"J",11.7169531062245
"2122","DK","2017",3,"K",6.44816504791379
"2123","DK","2017",3,"L",21.8308833427727
"2124","DK","2017",3,"M_N",19.669939018786
"2125","EE","2008",1,"B",22.3359973225242
"2126","EE","2008",1,"C",23.7334467566435
"2127","EE","2008",1,"D",41.7108957142575
"2128","EE","2008",1,"E",21.9406009938211
"2129","EE","2008",1,"F",16.1399171165209
"2130","EE","2008",1,"G",33.6964082255853
"2131","EE","2008",1,"H",31.0208998060973
"2132","EE","2008",1,"I",13.9520436785437
"2133","EE","2008",1,"J",52.2331536180495
"2134","EE","2008",1,"K",61.0337613321799
"2135","EE","2008",1,"L",33.6287324212783
"2136","EE","2008",1,"M_N",47.8739134967327
"2137","EE","2008",2,"B",71.9738324642003
"2138","EE","2008",2,"C",63.1752502171499
"2139","EE","2008",2,"D",52.6209684092689
"2140","EE","2008",2,"E",60.3593770689854
"2141","EE","2008",2,"F",65.5847627915882
"2142","EE","2008",2,"G",56.3322374695172
"2143","EE","2008",2,"H",61.4351778950412
"2144","EE","2008",2,"I",67.8293297831862
"2145","EE","2008",2,"J",43.7905339777663
"2146","EE","2008",2,"K",34.0689165137451
"2147","EE","2008",2,"L",57.5395633937974
"2148","EE","2008",2,"M_N",42.1419750899076
"2149","EE","2008",3,"B",5.69017021327558
"2150","EE","2008",3,"C",13.0913030262066
"2151","EE","2008",3,"D",5.66813587647361
"2152","EE","2008",3,"E",17.7000219371935
"2153","EE","2008",3,"F",18.2753200918908
"2154","EE","2008",3,"G",9.97135430489754
"2155","EE","2008",3,"H",7.54392229886151
"2156","EE","2008",3,"I",18.2186265382701
"2157","EE","2008",3,"J",3.97631240418421
"2158","EE","2008",3,"K",4.89732215407504
"2159","EE","2008",3,"L",8.8317041849243
"2160","EE","2008",3,"M_N",9.98411178588867
"2161","EE","2009",1,"B",21.282393492659
"2162","EE","2009",1,"C",24.5109301824988
"2163","EE","2009",1,"D",37.1305518616692
"2164","EE","2009",1,"E",29.9475161885652
"2165","EE","2009",1,"F",20.0059294510958
"2166","EE","2009",1,"G",32.1807469024807
"2167","EE","2009",1,"H",27.3881155654996
"2168","EE","2009",1,"I",23.9826808506642
"2169","EE","2009",1,"J",53.8852343606544
"2170","EE","2009",1,"K",67.6886694771685
"2171","EE","2009",1,"L",41.3646712406672
"2172","EE","2009",1,"M_N",48.0395004153252
"2173","EE","2009",2,"B",72.7003620936744
"2174","EE","2009",2,"C",63.5381930421245
"2175","EE","2009",2,"D",56.7121063881611
"2176","EE","2009",2,"E",53.0948112677529
"2177","EE","2009",2,"F",61.8556667798902
"2178","EE","2009",2,"G",59.3793891756476
"2179","EE","2009",2,"H",64.6536106622342
"2180","EE","2009",2,"I",60.1357242463086
"2181","EE","2009",2,"J",41.5385962620828
"2182","EE","2009",2,"K",29.4852485771591
"2183","EE","2009",2,"L",49.5357719747843
"2184","EE","2009",2,"M_N",43.4951398521662
"2185","EE","2009",3,"B",6.0172444136665
"2186","EE","2009",3,"C",11.9508767753767
"2187","EE","2009",3,"D",6.15734175016964
"2188","EE","2009",3,"E",16.957672543682
"2189","EE","2009",3,"F",18.1384037690139
"2190","EE","2009",3,"G",8.43986392187162
"2191","EE","2009",3,"H",7.95827377226616
"2192","EE","2009",3,"I",15.8815949030271
"2193","EE","2009",3,"J",4.5761693772628
"2194","EE","2009",3,"K",2.82608194567242
"2195","EE","2009",3,"L",9.09955678454854
"2196","EE","2009",3,"M_N",8.46535880118608
"2197","EE","2010",1,"B",24.2064818795534
"2198","EE","2010",1,"C",24.3286840638967
"2199","EE","2010",1,"D",37.1131430906181
"2200","EE","2010",1,"E",36.6810704932488
"2201","EE","2010",1,"F",17.4098179878431
"2202","EE","2010",1,"G",30.7664954325612
"2203","EE","2010",1,"H",24.9793186270597
"2204","EE","2010",1,"I",21.2699603610882
"2205","EE","2010",1,"J",59.0056511823439
"2206","EE","2010",1,"K",68.176063073631
"2207","EE","2010",1,"L",44.7114725295076
"2208","EE","2010",1,"M_N",47.2170755267143
"2209","EE","2010",2,"B",68.2833936171814
"2210","EE","2010",2,"C",64.258415567509
"2211","EE","2010",2,"D",55.969867159462
"2212","EE","2010",2,"E",48.9115646756354
"2213","EE","2010",2,"F",67.9775422157472
"2214","EE","2010",2,"G",61.7367570697565
"2215","EE","2010",2,"H",66.4501478100046
"2216","EE","2010",2,"I",68.57144308885
